epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,2404.19,0.62235,0.46877,0.88202,0.72936,0.74675,0.75549,0.6442,0.51589,0.64339,0.86403,0.000132098,0.000132098,0.000132098
180,2418.28,0.62737,0.46656,0.88647,0.72916,0.78397,0.77725,0.66427,0.50538,0.59357,0.85989,0.000126598,0.000126598,0.000126598
181,2431.85,0.61545,0.45756,0.88764,0.72848,0.79534,0.77903,0.66559,0.51312,0.58841,0.86095,0.000121099,0.000121099,0.000121099
182,2444.97,0.60514,0.45555,0.87868,0.76565,0.76,0.78192,0.67017,0.50301,0.60542,0.85787,0.0001156,0.0001156,0.0001156
183,2458.71,0.62045,0.46463,0.88517,0.80423,0.75993,0.79401,0.68116,0.50258,0.57465,0.85806,0.0001101,0.0001101,0.0001101
184,2471.9,0.60383,0.45221,0.88186,0.74028,0.80592,0.79054,0.68117,0.49317,0.57849,0.8559,0.000104601,0.000104601,0.000104601
185,2485.05,0.60296,0.45591,0.88335,0.78329,0.77134,0.78982,0.67739,0.50717,0.5644,0.86171,9.91012e-05,9.91012e-05,9.91012e-05
186,2498.8,0.6004,0.44263,0.87804,0.70657,0.80203,0.77803,0.66497,0.50964,0.58995,0.86165,9.36017e-05,9.36017e-05,9.36017e-05
187,2511.81,0.6015,0.45019,0.87406,0.74253,0.77731,0.78079,0.66699,0.51497,0.58963,0.86168,8.81023e-05,8.81023e-05,8.81023e-05
188,2525.9,0.61233,0.45659,0.88577,0.7987,0.77828,0.80069,0.68702,0.50789,0.5764,0.86175,8.26028e-05,8.26028e-05,8.26028e-05
189,2539.08,0.60442,0.45176,0.87983,0.76537,0.75989,0.77567,0.66591,0.49987,0.59334,0.85901,7.71034e-05,7.71034e-05,7.71034e-05
190,2552.39,0.61169,0.45536,0.88395,0.75272,0.77379,0.77777,0.66645,0.50693,0.58856,0.86222,7.1604e-05,7.1604e-05,7.1604e-05
191,2573.57,0.5614,0.42119,0.86553,0.81201,0.7749,0.79239,0.68408,0.48996,0.54972,0.85711,6.61045e-05,6.61045e-05,6.61045e-05
192,2586.51,0.55169,0.4023,0.86148,0.7606,0.79075,0.79458,0.6844,0.49243,0.55253,0.85994,6.06051e-05,6.06051e-05,6.06051e-05
193,2599.91,0.53318,0.38731,0.8523,0.77134,0.75931,0.77145,0.66119,0.50216,0.57609,0.86169,5.51056e-05,5.51056e-05,5.51056e-05
194,2613.07,0.53301,0.38496,0.8504,0.73937,0.78014,0.77176,0.66171,0.50022,0.58049,0.86037,4.96062e-05,4.96062e-05,4.96062e-05
195,2626.26,0.53959,0.39122,0.85314,0.7299,0.80357,0.77997,0.67186,0.49964,0.56615,0.86072,4.41067e-05,4.41067e-05,4.41067e-05
196,2640.36,0.542,0.39096,0.85746,0.72544,0.81728,0.78622,0.67474,0.49742,0.5661,0.85935,3.86073e-05,3.86073e-05,3.86073e-05
197,2653.31,0.55081,0.39537,0.86338,0.73355,0.79062,0.78305,0.67423,0.49741,0.57929,0.85993,3.31078e-05,3.31078e-05,3.31078e-05
