epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,6420.42,0.60832,0.46242,0.92376,0.68587,0.76989,0.76677,0.6682,0.47029,0.59764,0.90924,0.000379573,0.000379573,0.000379573
135,6461.16,0.60614,0.47314,0.92419,0.71449,0.78329,0.77203,0.68888,0.43004,0.53704,0.90134,0.000374074,0.000374074,0.000374074
136,6497.71,0.60542,0.45807,0.93169,0.7344,0.71342,0.74251,0.65481,0.4586,0.59075,0.90231,0.000368574,0.000368574,0.000368574
137,6534.28,0.61666,0.4666,0.92833,0.74559,0.68245,0.73339,0.6531,0.44731,0.71189,0.90109,0.000363075,0.000363075,0.000363075
138,6570.9,0.61109,0.46346,0.92554,0.76666,0.70719,0.74661,0.66272,0.44458,0.60378,0.89363,0.000357575,0.000357575,0.000357575
139,6607.46,0.61049,0.4713,0.92265,0.7027,0.82004,0.78977,0.69194,0.46458,0.54427,0.90461,0.000352076,0.000352076,0.000352076
140,6644.96,0.61504,0.46746,0.92144,0.75616,0.76602,0.7752,0.68893,0.44026,0.5707,0.89828,0.000346576,0.000346576,0.000346576
141,6681.49,0.58801,0.44465,0.91417,0.7173,0.76935,0.76255,0.6708,0.4542,0.59051,0.90282,0.000341077,0.000341077,0.000341077
142,6718.06,0.60259,0.45254,0.92301,0.75634,0.75875,0.76177,0.66671,0.46936,0.60779,0.90719,0.000335578,0.000335578,0.000335578
143,6754.6,0.6041,0.45017,0.91699,0.72171,0.78331,0.76112,0.67158,0.45352,0.57836,0.90458,0.000330078,0.000330078,0.000330078
144,6791.19,0.60098,0.45231,0.91696,0.81173,0.71472,0.75285,0.66433,0.4521,0.59968,0.90871,0.000324579,0.000324579,0.000324579
145,6827.86,0.60635,0.46173,0.92359,0.72072,0.75597,0.76213,0.67109,0.45903,0.56898,0.90334,0.000319079,0.000319079,0.000319079
146,6864.45,0.58377,0.44528,0.91354,0.73135,0.76969,0.75801,0.66463,0.46462,0.58298,0.90565,0.00031358,0.00031358,0.00031358
147,6900.95,0.59416,0.44924,0.9182,0.75194,0.67072,0.72226,0.6404,0.4425,0.6169,0.90269,0.00030808,0.00030808,0.00030808
148,6937.59,0.58592,0.44638,0.91221,0.6975,0.74235,0.73659,0.64216,0.48448,0.62688,0.90386,0.000302581,0.000302581,0.000302581
149,6974.06,0.59516,0.44374,0.91544,0.69939,0.71784,0.73599,0.65593,0.43433,0.59898,0.89147,0.000297081,0.000297081,0.000297081
150,7010.49,0.5853,0.43431,0.91469,0.69826,0.79093,0.76359,0.66739,0.48148,0.57252,0.91565,0.000291582,0.000291582,0.000291582
151,7047.07,0.59239,0.4411,0.91611,0.70915,0.81073,0.77359,0.68671,0.45223,0.55677,0.905,0.000286083,0.000286083,0.000286083
